id,name,location
pauls_churchyard,Paul's Churchyard,City of London
pauls_school,Paul's School,City of London
pauls_wharf,Paul's Wharf,City of London
pell_mell,Wood's at Pell Mell,Westminster
penells,Penell's,"tavern, Fleet Street"
petersfield,Petersfield,Hampshire
philips_norton,Philips Norton,Somerset
philpott_lane_cook,Cook's Shop,"Philpott Lane, City of London"
physic_garden,Physic Garden,St. James's Park
playford_shop,Playford's Shop,London
plough_fleet_street,Plough,Fleet Street
pooles_deal,Poole's,"tavern, Deal"
popes_head,Pope's Head Alley,City of London
popes_head_tavern,Pope's Head Tavern,Chancery Lane
portholme,Portholme,Huntingdon
portsmouth,Portsmouth,Hampshire
portsmouth_dock,Portsmouth Dock,Portsmouth
post_house_charing_cross,Post House,"Charing Cross, Westminster"
post_office,Post Office,London
povy_house_brentford,Mr. Povy's House,"Brentford, Middlesex"
prices_tavern,Price's,"tavern, Westminster"
prince_orange_court,Prince of Orange's Court,The Hague
princess_dowager_house,Princess Dowager's House,near The Hague
print_seller,Print Seller,near the Exchange
priors,Prior's,"Rhenish wine-house, Westminster"
privy_seal,Privy Seal Office,Whitehall
puckeridge,Puckeridge,Hertfordshire
pudding_lane,Pudding Lane,City of London (fire origin)
puddle_dock,Puddle Dock,City of London
putney,Putney,Surrey
putney_church,Putney Church,Putney
quakers,Quaker's,"eating house, London"
queen_bohemia_house,Queen of Bohemia's House,The Hague
queenborough,Queenborough,Kent
queenhithe,Queenhithe,City of London
queens_chapel_whitehall,Queen's Chapel,Whitehall/St. James's
queens_court,Queen's Court,Whitehall
queens_head_bow,Queen's Head,Bow
queens_presence_chamber,Queen's Presence Chamber,Whitehall
raindeer,Raindeer,"tavern, Westminster"
ratcliffe,Ratcliffe,Stepney
reading,Reading,Berkshire
red_bull_playhouse,Red Bull Playhouse,Clerkenwell
red_lion_inn,Red Lion Inn,"coaching inn, London"
red_lyon_king_st,Red Lyon,"tavern, King Street"
red_lyon_portsmouth,Red Lyon,"inn, Portsmouth"
redriffe,Redriffe,"Rotherhithe, Surrey"
reeves,Reeves,"perspective glass maker, London"
reeves_glassmaker,Reeves's,"glass maker, London"
regent_house,Regent House,Cambridge
rhenish_wine_house,Rhenish Wine House,London
richmond,Richmond,Surrey
ringo_alehouse,Ringo Alehouse,London
ringsteads_star,Ringstead's at the Star,London
robin_shaws_house,Robin Shaw's House,London
rochester,Rochester,Kent
rochester_castle,Rochester Castle,"Rochester, Kent"
rochester_cathedral,Rochester Cathedral,Rochester
rose_tavern,Rose Tavern,Cambridge
royal_exchange,Royal Exchange,City of London
royal_oak,Royal Oak,"tavern, Lombard Street"
saffron_walden,Saffron Walden,Essex
salisbury,Salisbury,Wiltshire
salisbury_court,Salisbury Court,London
salisbury_court_playhouse,Salisbury Court Playhouse,Salisbury Court
salutation_tavern,Salutation Tavern,Billingsgate
sampson_pauls,Sampson,"tavern, Paul's Churchyard"
samson_tavern,Samson,"tavern, Paul's Churchyard"
saracens_head,Saracen's Head,"tavern, London"
savills_painter,Savill's,"painter, Cheapside"
savoy_church,Savoy Church,Strand
savoy_lords,Savoy,"Lords committee, Strand"
scheveningen,Scheveningen,Netherlands
scotland_yard,Scotland Yard,Westminster
secretary_nicholas,Secretary Nicholas's Office,Whitehall
secretary_nicholas_house,Secretary Nicholas's House,London
seething_lane,Seething Lane,"Navy houses, City of London"
sessions_house,Sessions House,Old Bailey
shadwell,Shadwell,Middlesex
sheerness,Sheerness,Kent
sheriff_maynells,Sheriff Maynell's,City of London
sheriffe_hookers,Sheriff Hooker's House,Greenwich
ship_assistance,Assistance,ship
ship_behind_exchange,Ship,"tavern, behind Exchange"
ship_bezan,Bezan,"ship, river"
ship_charity,Charity,"ship, Woolwich"
ship_charles,Charles,"ship (renamed from Naseby), under sail"
ship_essex,Essex,ship
ship_lewes,Ship Lewes,Thames
ship_london,London,ship
ship_lord_sandwich,"Prince (ship, Lord Sandwich)",Fleet at Sea
ship_montagu,Montagu,"ship, Portsmouth"
ship_naseby,Naseby,ship
ship_newcastle,Newcastle,"ship, Medway"
ship_plimouth,Plimouth,ship
ship_prince,Prince,"ship, Chatham dock"
ship_rose_bush,Rose-bush,"ship, Woolwich"
ship_royal_james,Royal James (ship),Fleet at Sea
ship_sovereign,Sovereign,"ship, Medway"
ship_sovereign_nore,Sovereign (ship),Buoy of the Nore
ship_speaker,Speaker,ship
ship_stayner,Sir R. Stayner's Ship,"ship, the Downs"
ship_swallow,Swallow,"ship, Portsmouth Dock"
ship_swiftsure,Swiftsure,ship
ship_tavern,Ship Tavern,London
shoe_lane,Shoe Lane,"alehouse, London"
shoe_lane_cockpit,Cockpit,Shoe Lane
shoreditch,Shoreditch,Middlesex
signet_office,Signet Office,Whitehall
sir_allen_brodericks,Sir Allen Broderick's House,"Wandsworth, Surrey"
sir_d_gawdens,Sir Denis Gawden's House,Victualling Office
sir_edward_walkers,Sir Edward Walker's Lodgings,St. Giles
sir_g_carterets_broad_st,Sir G. Carteret's House,"Broad Street, City of London"
sir_g_carterets_deptford_2,Sir G. Carteret's House,Deptford (goods stored)
sir_g_carterets_house,Sir G. Carteret's House,Whitehall
sir_g_carterets_whitehall,Sir G. Carteret's Chamber,Whitehall
sir_g_downings_house,Sir G. Downing's House,Westminster
sir_g_palmers_house,Sir G. Palmer's House,London
sir_g_smiths_house,Sir G. Smith's House,City of London
sir_geffery_palmers,Sir Geffery Palmer's,London
sir_h_cholmleys_house,Sir H. Cholmley's House,Covent Garden area
sir_h_wrights_house,Sir H. Wright's House,London
sir_j_minnes_greenwich,Sir J. Minnes's Lodgings,Greenwich
sir_john_duncombs_lodging,Sir John Duncomb's Lodging,Pall Mall
sir_ph_howards,Sir Philip Howard's,Charing Cross
sir_ph_warwickes,Sir Philip Warwick's,Whitehall area
sir_philip_howards_house,Sir Philip Howard's House,near Charing Cross
sir_r_fords_house,Sir R. Ford's House,near Navy Office
sir_r_longs_house,Sir R. Long's House,"near Nonsuch, Surrey"
sir_r_slingsbys_house,Sir R. Slingsby's House,London
sir_r_viners,Sir R. Viner's (Goldsmith),"Lombard Street, City of London"
sir_robert_longs,Sir Robert Long's,Whitehall area
sir_stephen_foxs_house,Sir Stephen Fox's House,Westminster/Whitehall
sir_w_batten_country,Sir W. Batten's Country House,"Walthamstow, Essex"
sir_w_batten_house,Sir W. Batten's House,"Seething Lane, City of London"
sir_w_battens_greenwich,Sir W. Batten's House,Greenwich
sir_w_boreman_house,Sir W. Boreman's House,Greenwich
sir_w_hickes_house,Sir W. Hickes's House,"Wanstead, Essex"
sir_w_pen_house,Sir W. Pen's House,"Seething Lane, City of London"
sir_w_riders_bethnal_green,Sir W. Rider's House,Bethnal Green
sir_w_warrens_house,Sir W. Warren's House,Rotherhithe
sir_w_warrens_yard,Sir W. Warren's Deal Yard,Wapping
sir_w_wheelers,Sir W. Wheeler's House,Westminster
sittingbourne,Sittingbourne,Kent
six_clerks_office,Six Clerks' Office,Chancery Lane
smithfield,Smithfield,City of London
somerset_house,Somerset House,Strand
somerset_house_stairs,Somerset House Stairs,Strand
southampton,Southampton,Hampshire
southwark,Southwark,Surrey
spanish_embassy,Spanish Embassy,London
spital,Spital,Spitalfields
spring_garden,Spring Garden,Vauxhall (Fox Hall)
st_brides,St. Bride's,"church, Fleet Street"
st_catharines,St. Catharine's,near Tower
st_clement_danes,St. Clement Danes,Strand
st_clements_church,St. Clement's Church,Strand
st_dunstans,St. Dunstan's,"church, Fleet Street"
st_gregorys,St. Gregory's,"church, by St. Paul's"
st_helens,St. Helen's,"Bishopsgate, City of London"
st_ives,St. Ives,Huntingdonshire
st_james_church,St. James's Church,Piccadilly
st_james_fair,St. James's Fair,Westminster
st_james_palace,St. James's Palace,Westminster
st_james_park,St. James's Park,Westminster
st_lawrence_church,St. Lawrence Church,City of London
st_margarets_hill,St. Margaret's Hill,Southwark
st_margarets_westminster,St. Margaret's Church,Westminster
st_martins,St. Martin's,London
st_mary_creek,St. Mary Creek,Kent
st_pauls,St. Paul's Cathedral,City of London
st_pauls_churchyard,St. Paul's Churchyard,City of London
staines,Staines,Middlesex
standings,Standing's,Salisbury Court
stangold,Stangold,Lambeth/Southwark
stanton,Stanton,Huntingdonshire
star_chamber,Star Chamber,Westminster
star_cheapside,Star,"tavern, Cheapside"
star_tavern,Star Tavern,London
starkys_austin_friars,Starky's,"cook, Austin Friars, City of London"
steelyard,Steelyard,Thames Street
stepney,Stepney,"Mrs. Chappell's, Stepney"
stevenage,Stevenage,Hertfordshire
still_yard,Still Yard (Steelyard),City of London
stone_gallery,Stone Gallery,Whitehall
stonehenge,Stonehenge,Salisbury Plain
stourbridge_fair,Stourbridge Fair,near Cambridge
strand_bridge,Strand Bridge,Strand/Thames
sugar_loaf,Sugar Loaf,"tavern, near Temple Bar"
sun_behind_exchange,Sun,"tavern, behind the Exchange"
sun_chancery_lane,Sun,"tavern, Chancery Lane"
sun_exchange,Sun,"tavern, behind Exchange"
sun_fish_street,Sun,"tavern, Fish Street Hill"
sun_tavern,Sun Tavern,Westminster
sun_tavern_fish_st,Sun Tavern,Fish Street
sun_tavern_leadenhall,Sun Tavern,Leadenhall Street
surgeons_hall,Surgeons' Hall,near Old Bailey
swakely_viners,Swakely House (Sir R. Viner),"Ickenham, Middlesex"
swan_dowgate,Swan,"tavern, Dowgate"
swan_fish_street,Swan,"tavern, Fish Street"
swan_king_st,Swan,"tavern, King Street"
swan_old_fish_st,Swan,"tavern, Old Fish Street"
swan_palace,Swan,"near the Palace, Westminster"
swan_two_necks,Swan with Two Necks,Tuttle Street
swan_westminster,Swan,"tavern, Westminster"
swayns,Swayn's,Westminster
swedes_resident_piazza,Swedish Resident's House,"Piazza, Covent Garden"
syon_house,Syon House,"Isleworth, Middlesex"
tavern_cornhill,Tavern,"Cornhill, City of London"
tavern_hackney_church,Tavern by the Church,Hackney
tavern_harwich,A Tavern,London
tavern_near_home,A Tavern,near Seething Lane
tavern_savoy,A Tavern,near Savoy
teddington,Teddington,Middlesex
temple_bar,Temple Bar,London
temple_church,Temple Church,London
temple_gardens,Temple Gardens,London
tennis_court,Tennis Court,Whitehall
thames_street,Thames Street,City of London
thames_street_tavern,A Tavern,Thames Street
the_clerks,The Clerks,London
the_downs,The Downs,"anchorage, Kent coast"
the_grange,The Grange,near Lincoln's Inn
the_hague,The Hague,Netherlands
the_hope,The Hope,Thames estuary
the_mews,The Mews,Charing Cross
the_savoy,The Savoy,Strand
the_spits,The Spits,Thames Estuary
the_strand,The Strand,London
the_temple,The Temple,London
the_wicke,The Wicke,near Hampton Court
theatre_royal,Theatre Royal,Drury Lane
three_crane_tavern,Three Crane Tavern,London
three_mariners,Three Mariners,"tavern, Lambeth"
three_tuns_charing_cross,Three Tuns,"tavern, Charing Cross"
three_tuns_tavern,Three Tuns Tavern,near the Navy Office
tom_pepys_shop,Tom Pepys's Shop,London
tookers_lodging,Mr. Tooker's Lodging,Greenwich
torriano_house,Signor Torriano's House,London
tower,Tower of London,City of London
tower_dock,Tower Dock,City of London
tower_hill,Tower Hill,City of London
tower_hill_lodging,Tower Hill Lodging,Tower Hill
tower_mint,Tower Mint,Tower of London
tower_stairs,Tower Stairs,alehouse
tower_street,Tower Street,"barber, City of London"
tower_wharf,Tower Wharf,City of London
treasury_office,Treasury Office,London
trinity_hall,Trinity Hall,Cambridge
trinity_house,Trinity House,Stepney
triumph_tavern,Triumph Tavern,Charing Cross
trumpet_tavern,Trumpet,"tavern, Westminster"
twickenham_mr_fullers,Mr. Fuller's,Twickenham
uncle_fenner_house,Uncle Fenner's House,London
uncle_fenners,Uncle Fenner's,London
uncle_whites_house,Uncle White's House,London
uncle_wight_house,Uncle Wight's House,London
unthankes,Unthanke's,London
upnor_castle,Upnor Castle,Medway
upper_bench,Upper Bench,Westminster
vauxhall,Vauxhall,Surrey
victualling_office,Victualling Office,London
voorhout,Voorhout,The Hague
w_joyces_house,W. Joyce's House,London
waltham_forest,Waltham Forest,Essex
walthamstow,Walthamstow,Essex
wandsworth,Wandsworth,Surrey
wanstead,Wanstead,Essex
wapping,Wapping,Stepney
ware,Ware,Hertfordshire
warwick_house,Warwick House,Holborn
watling_street,Watling Street,City of London
welling,Welling,Hertfordshire
welwyn,Welwyn,Hertfordshire
westminster_abbey,Westminster Abbey,Westminster
westminster_hall,Westminster Hall,Westminster
westminster_palace,Westminster Palace,Westminster
westminster_stairs,Westminster Stairs,Westminster
white_hart_woolwich,White Hart,Woolwich
white_horse,White Horse,"inn, King Street, Westminster"
white_horse_lombard,White Horse,"tavern, Lombard Street"
whitefriars,Whitefriars Stairs,London
whitefriars_playhouse,Whitefriars Playhouse,Salisbury Court
whitehall,Whitehall,Westminster
whitehall_chapel,Whitehall Chapel,Whitehall
whitehall_playhouse,Whitehall Playhouse,Whitehall
wilkes_whitehall,Wilkes's,Whitehall
wilkinsons,Wilkinson's,"tavern, Westminster"
will_joyces_house,Will Joyce's House,London
wills,Will's,Westminster
windsor,Windsor,Berkshire
windsor_castle,Windsor Castle,"Windsor, Berkshire"
wisbech,Wisbech,Isle of Ely
wood_street,Wood Street,City of London
woolwich,Woolwich,Kent
woolwich_church,St. Mary Magdalene Church,Woolwich
woolwich_rope_yard,Rope Yard,Woolwich
worcester_house,Worcester House,Strand
wottons_shoemaker,Wotton's,"shoemaker, London"
wrights_studio,Wright's Studio,"painter, London"
yacht_deptford,Yacht,Deptford dockyard
yelling,Yelling,Huntingdonshire
york_house,York House,Strand
